__CLASS__,redirect_url,salary_is_predicted,latitude,longitude,salary_max,contract_type,id,created,description,title,adref,salary_min,location.area,location.display_name,location.__CLASS__,company.display_name,company.__CLASS__,category.label,category.__CLASS__,category.tag,contract_time,country_code,country,currency,role_family,search_term,query_page,collected_at_utc,query_result_position
Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5861955259?se=ngtWz3Kn8RG9hZZomVLVEQ&utm_medium=api&utm_source=aa0fc1e4&v=3D1EBC46503DE90F33563BEC05FAFB24EC6D74D6,0,52.378818,9.742751,,,5861955259,2026-08-30T07:52:32Z,"Als einer der größten Banken-IT-Dienstleister und Digitalisierungspartner Europas sind wir der Treiber der Digitalisierung innerhalb der Sparkassen-Finanzgruppe. Mit über 5.000 Mitarbeitenden an 3 Standorten machen wir digitales Banking von heute leistungsfähig und entwickeln smarte Finanz-Services von morgen. Dabei bieten wir ein breites Aufgabenspektrum, in dem die individuellen Stärken hervorragend eingebracht werden können. Ob App-Entwicklung, Netzwerktechnologien und Serverbetrieb oder Ber…",Business Analyst Payment (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoibmd0V3ozS244Ukc5aFpab21WTFZFUSIsImkiOiI1ODYxOTU1MjU5In0.1K3VHbmrOhC1fShOzvUNQc1J4mzkqE_flgQA_Z5PnLc,,"['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Hannover']","Hannover, Region Hannover (Kreis)",Adzuna::API::Response::Location,Finanz Informatik GmbH & Co. KG,Adzuna::API::Response::Company,Beraterstellen,Adzuna::API::Response::Category,consultancy-jobs,,de,Germany,EUR,Business Analyst,business analyst,5,2026-09-03 08:37:33.076417+00:00,208
Adzuna::API::Response::Job,https://www.adzuna.de/details/5861820478?utm_medium=api&utm_source=aa0fc1e4,0,52.36232,9.71647,,,5861820478,2026-08-30T04:46:31Z,"Business Analyst (m/w/d) ServiceNow Referenz 12-251946 Sie möchten Geschäftsprozesse aktiv gestalten und die digitale Transformation mit einer der führenden Enterprise-Plattformen vorantreiben? Für unseren Kunden aus Hannover suchen wir einen erfahrenen Business Analysten (m/w/d) ServiceNow , der als Schnittstelle zwischen Fachbereichen und IT agiert, Anforderungen analysiert und innovative Lösungen auf Basis der ServiceNow-Plattform entwickelt. Freuen Sie sich auf ein modernes Arbeitsumfeld, s…",Business Analyst (m/w/d) ServiceNow,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibmd0V3ozS244Ukc5aFpab21WTFZFUSIsImkiOiI1ODYxODIwNDc4In0.u-rsUi26Cy78yaE7cISIMwaMDqX-_R-8Yy3hIkm6VSw,,"['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Hannover', 'Linden-Süd']","Linden-Süd, Hannover",Adzuna::API::Response::Location,Amadeus Fire AG,Adzuna::API::Response::Company,Unknown,Adzuna::API::Response::Category,unknown,full_time,de,Germany,EUR,Business Analyst,business analyst,5,2026-09-03 08:37:33.076417+00:00,209
Adzuna::API::Response::Job,https://www.adzuna.de/details/5861819744?utm_medium=api&utm_source=aa0fc1e4,0,49.46856,8.50014,,,5861819744,2026-08-30T04:46:23Z,"IT Business Analyst - Schwerpunkt Output Management (m/w/d) Referenz 12-249808 Für ein etabliertes Unternehmen aus dem Versicherungsumfeld suchen wir, in direkter Vermittlung, eine analytisch starke Persönlichkeit, die als zentrale Schnittstelle zwischen Fachbereichen und IT agiert. In dieser Rolle gestalten Sie die Weiterentwicklung einer modernen Anwendungslandschaft aktiv mit, übersetzen fachliche Anforderungen in umsetzbare Konzepte und begleiten Projekte von der Analyse über die Umsetzung …",IT Business Analyst - Schwerpunkt Output Management (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MTgxOTc0NCIsInMiOiJuZ3RXejNLbjhSRzloWlpvbVZMVkVRIn0.OsDtuDLqTznF8rpFexXNnQpBAFqq6ieMKFLjcCX5mfA,,"['Deutschland', 'Baden-Württemberg', 'Mannheim', 'Neuostheim']","Neuostheim, Mannheim",Adzuna::API::Response::Location,Amadeus Fire AG,Adzuna::API::Response::Company,Unknown,Adzuna::API::Response::Category,unknown,full_time,de,Germany,EUR,Business Analyst,business analyst,5,2026-09-03 08:37:33.076417+00:00,210
Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5861423228?se=ngtWz3Kn8RG9hZZomVLVEQ&utm_medium=api&utm_source=aa0fc1e4&v=152E471F8FCF078B0B184E3B9CF18720F4CF4046,0,52.507706,13.420806,,,5861423228,2026-08-29T22:21:48Z,"adesso steht für digitale Exzellenz – und damit auch für vielfältige Entwicklungsmöglichkeiten für alle adessi. Wir wachsen gemeinsam und lernen voneinander: in anspruchsvollen Projekten, interdisziplinären Teams und mit zielgerichteten Trainingsangeboten. Wir haben IT im Herzen und den Erfolg unserer Kunden im Fokus. Als Treiber der KI-Transformation verbinden wir Mut zur Veränderung mit technologischer Expertise und zukunftsfähigen Strategien. Was uns stark macht, sind unsere adessi, die etwa…",Senior IT-Consultant / Business Analyst - Versicherungsmakler (all genders),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MTQyMzIyOCIsInMiOiJuZ3RXejNLbjhSRzloWlpvbVZMVkVRIn0.Ws7hUVMr1JEdQDJTIw5RsUuYxbjx5guQYD4kJmCJ7hM,,"['Deutschland', 'Berlin']","Berlin, Deutschland",Adzuna::API::Response::Location,adesso SE,Adzuna::API::Response::Company,Unknown,Adzuna::API::Response::Category,unknown,,de,Germany,EUR,Business Analyst,business analyst,5,2026-09-03 08:37:33.076417+00:00,211
Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5861342350?se=ngtWz3Kn8RG9hZZomVLVEQ&utm_medium=api&utm_source=aa0fc1e4&v=9ADFCCD871624D4ED84EBDB46C3278EB5AAA659D,0,51.052725,13.756452,,,5861342350,2026-08-29T18:12:22Z,"Aufgaben Profil Wir bieten Sie möchten aktiv unseren digitalen Arbeitsplatz auf Basis von Microsoft 365 und Azure-Cloud-Services gestalten? Dazu haben Sie bei uns als zentrale Schnittstelle zwischen Fachbereichen, IT und externen Dienstleistern die Möglichkeit! Somit treiben Sie die Digitalisierung unseres Unternehmens weiter voran und entwickeln unsere Modern-Workplace-Strategie kontinuierlich weiter. Für den sicheren und zuverlässigen fachlichen Anwendungsbetrieb unseres Digitalen Arbeitsplat…",IT-Business Analyst / Product Owner Microsoft 365 & Azure (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoibmd0V3ozS244Ukc5aFpab21WTFZFUSIsImkiOiI1ODYxMzQyMzUwIn0.HVeVw6r4OaU2_3NBX9FVLE9NU2hIaRixrYO4gdh2-U4,,"['Deutschland', 'Sachsen', 'Dresden']","Dresden, Sachsen",Adzuna::API::Response::Location,Sparkassen-Versicherung Sachsen,Adzuna::API::Response::Company,Beraterstellen,Adzuna::API::Response::Category,consultancy-jobs,,de,Germany,EUR,Business Analyst,business analyst,5,2026-09-03 08:37:33.076417+00:00,212
Adzuna::API::Response::Job,https://www.adzuna.de/details/5861335301?utm_medium=api&utm_source=aa0fc1e4,0,,,,contract,5861335301,2026-08-29T18:02:03Z,"Wir sind Forvis Mazars und du findest uns in mehr als 100 Ländern , weil wir aus Audit, Tax und Advisory weltweit nicht wegzudenken sind. Als integrierte Partnerschaft mit über 40.000 Professionals , davon mehr als 2.700 an 13 deutschen Standorten , gehören wir zu den führenden Prüfungs- und Beratungsgesellschaften und setzen unsere Stärken für Unternehmen jeder Größe ein. Das erwartet Dich Du analysierst Geschäftsprozesse entlang der End-to-End-Wertschöpfung, identifizierst Optimierungspotenzi…",(Senior) Consultant / Manager Business Process Analyst & Automation (all genders),eyJhbGciOiJIUzI1NiJ9.eyJzIjoibmd0V3ozS244Ukc5aFpab21WTFZFUSIsImkiOiI1ODYxMzM1MzAxIn0.8rPr-twZIbtG2e6jFzPO9eUfDtZ10KaL5ZZRvscd5C4,,['Deutschland'],Deutschland,Adzuna::API::Response::Location,Forvis Mazars,Adzuna::API::Response::Company,Beraterstellen,Adzuna::API::Response::Category,consultancy-jobs,,de,Germany,EUR,Business Analyst,business analyst,5,2026-09-03 08:37:33.076417+00:00,213
Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5861205144?se=ngtWz3Kn8RG9hZZomVLVEQ&utm_medium=api&utm_source=aa0fc1e4&v=02AF20333030A91D748CA3D555C880FA06DE6C9E,0,,,,,5861205144,2026-08-29T16:55:31Z,"Wir sind rund 900 Mitarbeiterinnen und Mitarbeiter in einer führenden Immobilienbank. Jährlich bewegen wir deutschlandweit Projekte im Wert von mehreren Milliarden Euro, vom Wohngebäude bis zur Quartiersentwicklung. Wir leisten gemeinsam Großes – mit offenen Türen, kurzen Wegen und viel Eigenverantwortung. Unsere Abteilung Vertriebsmanagement & Digitalisierung sucht ab sofort eine Verstärkung mit Leidenschaft für Digitalisierung und Prozessoptimierung. Wir gestalten die Zukunft des Privatkunden…",Senior Business Analyst (m/w/d) mit Schwerpunkt Prozessautomatisierung,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MTIwNTE0NCIsInMiOiJuZ3RXejNLbjhSRzloWlpvbVZMVkVRIn0.JVndnFgynBkse4BbSDzMziNDp0dhsLUPrcgdDAfjhmQ,,['Deutschland'],Deutschland,Adzuna::API::Response::Location,DZ HYP,Adzuna::API::Response::Company,Stellen aus Buchhaltung & Finanzwesen,Adzuna::API::Response::Category,accounting-finance-jobs,,de,Germany,EUR,Business Analyst,business analyst,5,2026-09-03 08:37:33.076417+00:00,214
Adzuna::API::Response::Job,https://www.adzuna.de/details/5861020267?utm_medium=api&utm_source=aa0fc1e4,0,51.5906,7.52939,,,5861020267,2026-08-29T12:47:49Z,"Die REMONDIS IT Services ist der zentrale IT-Dienstleister für die REMONDIS-Gruppe sowie Hersteller und Anbieter von Software für interne und externe Kunden. Die Aufgabe der REMONDIS IT Services ist es, alle Unternehmen der Gruppe bei der Erfüllung ihrer Aufgaben mit digitalen Lösungen zu unterstützen. Unsere Expertise reicht dabei von der Prozessanalyse über die Softwareentwicklung bis hin zum Betrieb der eigenen Rechenzentren und IT-Systeme. Dabei stellen wir die erforderliche technische Infr…",IT Demand & Business Analyst (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MTAyMDI2NyIsInMiOiJuZ3RXejNLbjhSRzloWlpvbVZMVkVRIn0.54UMbMCuh37OWjmoMDUC7KlswPBSYPLz-tVOqiqdlEY,,"['Deutschland', 'Nordrhein-Westfalen', 'Unna (Kreis)', 'Lünen', 'Lünen-Süd']","Lünen-Süd, Lünen",Adzuna::API::Response::Location,REMONDIS IT Services GmbH,Adzuna::API::Response::Company,Unknown,Adzuna::API::Response::Category,unknown,full_time,de,Germany,EUR,Business Analyst,business analyst,5,2026-09-03 08:37:33.076417+00:00,215
Adzuna::API::Response::Job,https://www.adzuna.de/details/5860976051?utm_medium=api&utm_source=aa0fc1e4,0,,,,,5860976051,2026-08-29T12:37:20Z,"Unternehmensbeschreibung Gestalte mit uns die Versicherungslandschaft von morgen. Gemeinsam begleiten wir unsere Kunden aus der Versicherungs- und Finanzdienstleistungsbranche bei ihrer digitalen Transformation. Unser Fokus liegt in der Entwicklung und Optimierung von Softwarelösungen in den Bereichen Core Insurance, Regulatory Reporting und Asset Management. Diese setzen wir optimal bei unseren Kunden ein und schaffen so messbare Wettbewerbsvorteile. Bei uns hast du die Möglichkeit, aktuelle T…",Business Analyst Risikomanagement (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MDk3NjA1MSIsInMiOiJuZ3RXejNLbjhSRzloWlpvbVZMVkVRIn0.w_Omgze-Yn5Vr2o8qpK3hrWXE7HcH_zU7p0CBsN1zjY,,['Deutschland'],Deutschland,Adzuna::API::Response::Location,Sopra-Steria,Adzuna::API::Response::Company,Stellen für Hochschulabsolventen,Adzuna::API::Response::Category,graduate-jobs,,de,Germany,EUR,Business Analyst,business analyst,5,2026-09-03 08:37:33.076417+00:00,216
Adzuna::API::Response::Job,https://www.adzuna.de/details/5860965355?utm_medium=api&utm_source=aa0fc1e4,0,50.14334,8.56908,,,5860965355,2026-08-29T12:35:46Z,"Position Description: Gestalte mit uns den Digitalen Euro und die Zukunft des europäischen Zahlungsverkehrs. Der Digitale Euro geht in die nächste Phase – und damit beginnt für Banken, Payment Service Provider und Händler die konkrete Umsetzung. Bei CGI unterstützt du unsere Kunden aus dem Financial-Services-Umfeld dabei, die Anforderungen des Digitalen Euro in Prozesse, Systeme und konkrete Payment-Lösungen zu überführen. Als Business Analyst / Functional Analyst (m/w/d) arbeitest du an der Sc…",Business Analyst / Functional Analyst – Digitaler Euro & Payments (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MDk2NTM1NSIsInMiOiJuZ3RXejNLbjhSRzloWlpvbVZMVkVRIn0.Uh87XyD9kWTgo8hnTnkH_6c0kltpptczCYZrk8lGIqQ,,"['Deutschland', 'Hessen', 'Main-Taunus-Kreis', 'Eschborn']","Eschborn, Main-Taunus-Kreis",Adzuna::API::Response::Location,CGI,Adzuna::API::Response::Company,Stellen für Hochschulabsolventen,Adzuna::API::Response::Category,graduate-jobs,,de,Germany,EUR,Business Analyst,business analyst,5,2026-09-03 08:37:33.076417+00:00,217
Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5860801882?se=ngtWz3Kn8RG9hZZomVLVEQ&utm_medium=api&utm_source=aa0fc1e4&v=295957446E55F45724314EB41827246D91D76E4F,0,48.137418,11.555737,,,5860801882,2026-08-29T07:54:40Z,"Wir – die WWK Versicherungsgruppe – sind eines der traditionsreichsten und zugleich innovativsten Unternehmen der deutschen Versicherungsbranche. Wir sind ein substanz- und wachstumsstarker, unabhängiger und moderner Finanzdienstleister, der zu den Marktführern im Bereich der fondsgebundenen Lebensversicherung zählt. Die Beziehung zu unseren Kunden und Mitarbeitern ist uns gleichermaßen wichtig, was sich in unserem Unternehmensmotto „eine starke Gemeinschaft“ widerspiegelt. Für uns sind das grö…",(Senior) Business Analyst Partnerdaten (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MDgwMTg4MiIsInMiOiJuZ3RXejNLbjhSRzloWlpvbVZMVkVRIn0.NyvuDByQCMmdb-I8xKz5u9QtIBEvO-Wp6yqqMugKTNc,,"['Deutschland', 'Bayern', 'München (Kreis)', 'München']","München, München (Kreis)",Adzuna::API::Response::Location,WWK Lebensversicherung a. G.,Adzuna::API::Response::Company,Unknown,Adzuna::API::Response::Category,unknown,,de,Germany,EUR,Business Analyst,business analyst,5,2026-09-03 08:37:33.076417+00:00,218
Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5860709582?se=ngtWz3Kn8RG9hZZomVLVEQ&utm_medium=api&utm_source=aa0fc1e4&v=1569D43225D1DC3F38DF79EB06EE92BA2A3CD8E8,0,51.444823,7.014478,,,5860709582,2026-08-29T05:56:58Z,"RWE Supply & Trading GmbH To start as soon as possible , full time / part time, fixed term (2 years) We in the Credit Risk IT department at RWE Supply & Trading GmbH (RWEST) are responsible for the smooth operation and continuous improvement of our critical business systems. We're looking for .NET developers who are motivated to work on business-critical applications and contribute to ongoing maintenance, support, and enhancements for the runtime of an internal project to backfill for the colle…",Senior Business Analyst d/f/m,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibmd0V3ozS244Ukc5aFpab21WTFZFUSIsImkiOiI1ODYwNzA5NTgyIn0.5Px_H-Emjuwp0DORL7_Cd1_1FUMCNh9RMe9o9P9PPeQ,,"['Deutschland', 'Nordrhein-Westfalen', 'Essen']","Essen, Nordrhein-Westfalen",Adzuna::API::Response::Location,RWE AG,Adzuna::API::Response::Company,IT-Stellen,Adzuna::API::Response::Category,it-jobs,,de,Germany,EUR,Business Analyst,business analyst,5,2026-09-03 08:37:33.076417+00:00,219
Adzuna::API::Response::Job,https://www.adzuna.de/details/5860640491?utm_medium=api&utm_source=aa0fc1e4,0,49.29291,10.97339,,,5860640491,2026-08-29T04:50:47Z,Business System Analyst (m/w/d) im Finanzwesen Referenz 12-254021 Als spezialisierter Personaldienstleister bringt die Amadeus Fire AG Fach- und Führungskräfte aus dem kaufmännischen Bereich täglich mit nationalen und internationalen Unternehmen zusammen. Nutzen Sie unsere persönlichen Kontakte zu Arbeitgebern bundesweit! Wir empfehlen Sie an unsere Kunden weiter und erleichtern Ihnen dadurch den Einstieg in das Unternehmen. Im Auftrag eines internationalen Softwareunternehmens suchen wir zum n…,Business System Analyst (m/w/d) im Finanzwesen,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MDY0MDQ5MSIsInMiOiJuZ3RXejNLbjhSRzloWlpvbVZMVkVRIn0.OM-GebT1bCNS7Mxzq6JRr0rmPpxEF4-UYW9pEjxJHK0,,"['Deutschland', 'Bayern', 'Roth (Kreis)', 'Kammerstein']","Kammerstein, Roth (Kreis)",Adzuna::API::Response::Location,Amadeus Fire AG,Adzuna::API::Response::Company,Unknown,Adzuna::API::Response::Category,unknown,full_time,de,Germany,EUR,Business Analyst,business analyst,5,2026-09-03 08:37:33.076417+00:00,220
Adzuna::API::Response::Job,https://www.adzuna.de/details/5860640287?utm_medium=api&utm_source=aa0fc1e4,0,50.12595,8.76072,,,5860640287,2026-08-29T04:50:46Z,"Business Analyst Dokumentenmanagement Lebensversicherung (m/w/d) Referenz 12-252052 Für unseren Kunden, ein internationales Unternehmen aus der Versicherungsbranche, suchen wir zum nächstmöglichen Zeitpunkt für den Standort Frankfurt am Main einen Business Analyst (m/w/d) für das Dokumentenmanagement im Bereich Lebensversicherung zur Direktvermittlung in Festanstellung. Nutzen Sie die Chance, Teil eines zukunftsorientierten Unternehmens zu werden und in einem dynamischen, flexiblen und multikul…",Business Analyst Dokumentenmanagement Lebensversicherung (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MDY0MDI4NyIsInMiOiJuZ3RXejNLbjhSRzloWlpvbVZMVkVRIn0.v7FmzFwR-yOINi_VU3aoocPlfpBtI-T5ksMehXLE7_A,,"['Deutschland', 'Hessen', 'Frankfurt am Main', 'Fechenheim']","Fechenheim, Frankfurt am Main",Adzuna::API::Response::Location,Amadeus Fire AG,Adzuna::API::Response::Company,Unknown,Adzuna::API::Response::Category,unknown,full_time,de,Germany,EUR,Business Analyst,business analyst,5,2026-09-03 08:37:33.076417+00:00,221
Adzuna::API::Response::Job,https://www.adzuna.de/details/5860576239?utm_medium=api&utm_source=aa0fc1e4,0,52.507706,13.420806,,,5860576239,2026-08-29T04:22:41Z,"Job Description Conduct client workshops and engage with stakeholders to gather comprehensive requirements and develop detailed functional specifications Contribute to product backlog refinement and assist the product owner in strategic product roadmap development Collaborate closely with software engineers and the team architect to ensure precise implementation of requirements and conduct thorough business testing Serve as a subject matter expert in credit, providing critical support to the Sa…",Senior IT Business Analyst - Credit,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MDU3NjIzOSIsInMiOiJuZ3RXejNLbjhSRzloWlpvbVZMVkVRIn0.0S28QcHMZeJ0hFaX34DU6GNGLdF-ubFvn4tsg8RzduI,,"['Deutschland', 'Berlin']","Berlin, Deutschland",Adzuna::API::Response::Location,Avaloq,Adzuna::API::Response::Company,IT-Stellen,Adzuna::API::Response::Category,it-jobs,,de,Germany,EUR,Business Analyst,business analyst,5,2026-09-03 08:37:33.076417+00:00,222
Adzuna::API::Response::Job,https://www.adzuna.de/details/5859884613?utm_medium=api&utm_source=aa0fc1e4,0,,,63000.0,,5859884613,2026-08-28T18:10:32Z,"Als einer der größten Banken-IT-Dienstleister und Digitalisierungspartner Europas sind wir der Treiber der Digitalisierung innerhalb der Sparkassen-Finanzgruppe. Mit über 5.000 Mitarbeitenden an 3 Standorten machen wir digitales Banking von heute leistungsfähig und entwickeln smarte Finanz-Services von morgen. Dabei bieten wir ein breites Aufgabenspektrum, in dem die individuellen Stärken hervorragend eingebracht werden können. Ob App-Entwicklung, Netzwerktechnologien und Serverbetrieb oder Ber…",Business Analyst Karten & Payment (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoibmd0V3ozS244Ukc5aFpab21WTFZFUSIsImkiOiI1ODU5ODg0NjEzIn0.UxgwB02X5oYIhasAkm7wYnfkxUO_K3VCW1-Pyt_i4go,59000.0,['Deutschland'],Deutschland,Adzuna::API::Response::Location,Finanz Informatik & Co. KG,Adzuna::API::Response::Company,Unknown,Adzuna::API::Response::Category,unknown,full_time,de,Germany,EUR,Business Analyst,business analyst,5,2026-09-03 08:37:33.076417+00:00,223
Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5859864960?se=ngtWz3Kn8RG9hZZomVLVEQ&utm_medium=api&utm_source=aa0fc1e4&v=B35C524A04C877304BADF01949DD0BC1BC97882B,0,50.129683,8.650578,,,5859864960,2026-08-28T17:52:34Z,"Willkommen bei der KfW! Als eine der führenden Förderbanken der Welt stehen wir für die nachhaltige Transformation von Umwelt, Gesellschaft und Unternehmen. Als Impulsgeber wirken wir aktiv an den Themen mit, die die Welt von morgen prägen. Wir fördern Windparks, Infrastruktur-Projekte, Schulen und Krankenhäuser und gestalten damit die Zukunft. Bei uns finden Sie ein vertrauensvolles Arbeitsumfeld, in dem Teamspirit, Vielfalt und Inklusion gelebt werden. Wir fördern Sie, Ihre Ideen und Ihr Enga…",Business Analyst Compliance (w/m/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1OTg2NDk2MCIsInMiOiJuZ3RXejNLbjhSRzloWlpvbVZMVkVRIn0.JBFLBcXaVM1g_FM8Hjm0vmHpTzesoFt0v78LYxDdY6Y,,"['Deutschland', 'Hessen', 'Frankfurt am Main']","Frankfurt am Main, Hessen",Adzuna::API::Response::Location,KFW Konzern,Adzuna::API::Response::Company,Juristische Stellen,Adzuna::API::Response::Category,legal-jobs,,de,Germany,EUR,Business Analyst,business analyst,5,2026-09-03 08:37:33.076417+00:00,224
