title,latitude,__CLASS__,redirect_url,salary_min,created,salary_max,salary_is_predicted,description,longitude,id,adref,company.__CLASS__,company.display_name,category.tag,category.label,category.__CLASS__,location.display_name,location.area,location.__CLASS__,contract_time,contract_type,country_code,country,currency,role_family,search_term,query_page,collected_at_utc,query_result_position
Business Analyst,,Adzuna::API::Response::Job,https://www.adzuna.ch/details/5840951232?utm_medium=api&utm_source=aa0fc1e4,,2026-08-14T01:28:55Z,,0,"We are looking for passionate candidates ready to contribute to our humanitarian mission. Below, you will find the job details and the qualifications we are looking for. Inclusivity and Diversity at MSF Do your qualifications and experience not exactly match all requirements of the job? At MSF OCG, we are committed to an inclusive culture that supports and amplifies the diverse voices of our staff members. We strive to create workplaces where teams of people with diverse backgrounds, characteri…",,5840951232,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MDk1MTIzMiIsInMiOiI2akV0MS11bDhSR2VYNEg2QXpOYnZRIn0.UYkhCnPvJd48xoXQtwJKbjZzSUsqegHqzqp2UicMT8g,Adzuna::API::Response::Company,MSF Switzerland,unknown,Unknown,Adzuna::API::Response::Category,"Kanton Genf, Schweiz","['Schweiz', 'Kanton Genf']",Adzuna::API::Response::Location,part_time,,ch,Switzerland,CHF,Business Analyst,business analyst,4,2026-09-01 09:59:26.183809+00:00,162
Sr. Business Systems Analyst,,Adzuna::API::Response::Job,https://www.adzuna.ch/details/5840951023?utm_medium=api&utm_source=aa0fc1e4,,2026-08-14T01:28:40Z,,0,"Join us in Finance / IT driving supply chain excellence and supporting our global growth at Helen of Troy and make an immediate impact on our trusted brands: OXO, Hydro Flask, Osprey, Honeywell , PUR , Braun , Vicks , Hot Tools, Drybar , Curlsmith , Revlon , and Olive & June . Together, we build innovative and useful products that elevate people's lives everywhere, every day. Look around your home, and you'll find us everywhere, in your kitchen, living room, bedroom, and bathroom. We are alread…",,5840951023,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MDk1MTAyMyIsInMiOiI2akV0MS11bDhSR2VYNEg2QXpOYnZRIn0.aTsQAIS5wRhh14eWNmU_VhbjXk2ime-O32vhTEEKHfA,Adzuna::API::Response::Company,Helen of Troy,unknown,Unknown,Adzuna::API::Response::Category,Schweiz,['Schweiz'],Adzuna::API::Response::Location,full_time,,ch,Switzerland,CHF,Business Analyst,business analyst,4,2026-09-01 09:59:26.183809+00:00,163
Business Analyst/Chef de Projet IT,46.520502,Adzuna::API::Response::Job,https://www.adzuna.ch/details/5840303073?utm_medium=api&utm_source=aa0fc1e4,,2026-08-13T15:34:55Z,,0,"Business Analyst/Chef de Projet IT Business Analyst/Chef de Projet IT Description de l'entreprise Notre client est un acteur du secteur de la construction reconnu pour sa capacité à innover et à moderniser ses outils et processus. Présent sur plusieurs sites en Suisse romande, l'entreprise développe des solutions technologiques pour soutenir ses activités opérationnelles. Portée par une forte culture projet, elle cherche aujourd'hui à renforcer son pôle IT en recrutant un-e Spécialiste Solution…",6.632262,5840303073,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MDMwMzA3MyIsInMiOiI2akV0MS11bDhSR2VYNEg2QXpOYnZRIn0.Zcpej2hppbAU7ZX4GmB5vdOlECmYogZWOYjfV2EZKEA,Adzuna::API::Response::Company,Finders,unknown,Unknown,Adzuna::API::Response::Category,"Le Mont-sur-Lausanne, Lausanne","['Schweiz', 'Kanton Waadt', 'Lausanne', 'Le Mont-sur-Lausanne']",Adzuna::API::Response::Location,,,ch,Switzerland,CHF,Business Analyst,business analyst,4,2026-09-01 09:59:26.183809+00:00,164
Business Analyst,,Adzuna::API::Response::Job,https://www.adzuna.ch/details/5840197704?utm_medium=api&utm_source=aa0fc1e4,,2026-08-13T12:36:49Z,,0,"médecins sans frontières suisse Join MSF OCG as a Business Analyst! We are looking for passionate candidates ready to contribute to our humanitarian mission. Below, you will find the job details and the qualifications we are looking for. Inclusivity and Diversity at MSF Do your qualifications and experience not exactly match all requirements of the job? At MSF OCG, we are committed to an inclusive culture that supports and amplifies the diverse voices of our staff members. We strive to create w…",,5840197704,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNmpFdDEtdWw4UkdlWDRINkF6TmJ2USIsImkiOiI1ODQwMTk3NzA0In0.OXOR8n6iv1XeLfFqwHGgMZTQNwVlX_rtJ-9-JiJ6Lp8,Adzuna::API::Response::Company,médecins sans frontières suisse,other-general-jobs,Sonstige/Allgemeine Stellen,Adzuna::API::Response::Category,Genf,"['Schweiz', 'Kanton Genf', 'Genf', 'Genf']",Adzuna::API::Response::Location,full_time,,ch,Switzerland,CHF,Business Analyst,business analyst,4,2026-09-01 09:59:26.183809+00:00,165
Business Analyst (m/w/d) mit Schwerpunkt Steuerwesen (80-100%) (Ref.Nr.: 47437),47.372219,Adzuna::API::Response::Job,https://www.adzuna.ch/details/5837128521?utm_medium=api&utm_source=aa0fc1e4,,2026-08-11T21:39:51Z,,0,"Für ein langfristiges Projekt bei unserem Kunden in Zürich (mit Remote-Anteil) suchen wir einen Business Analyst (m/w/d) mit Schwerpunkt Steuerwesen (80-100%). Key Facts Start: 14.09.2026 Dauer: 12 Monate / Auslastung: 100 % Einsatzart: Einsatzort: Zürich Einsatzland: Schweiz Ihre Aufgaben • Analyse von fachlichen Anforderungen im Steuerwesen und Erarbeitung nachhaltiger sowie zukunftsorientierter Lösungsansätze in enger Zusammenarbeit mit den Fachbereichen • Planung, Durchführung und Moderatio…",8.541973,5837128521,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNmpFdDEtdWw4UkdlWDRINkF6TmJ2USIsImkiOiI1ODM3MTI4NTIxIn0.M1ySKLdzu_cUBabBk-Is5X4EOCm32Ddk47VNcULNicI,Adzuna::API::Response::Company,Wavestone Germany AG,consultancy-jobs,Beraterstellen,Adzuna::API::Response::Category,Zürich,"['Schweiz', 'Kanton Zürich', 'Zürich', 'Zürich']",Adzuna::API::Response::Location,,,ch,Switzerland,CHF,Business Analyst,business analyst,4,2026-09-01 09:59:26.183809+00:00,166
Prozessmanager*in / Business Analyst*in,47.049016,Adzuna::API::Response::Job,https://www.adzuna.ch/details/5836727771?utm_medium=api&utm_source=aa0fc1e4,,2026-08-11T15:23:54Z,,0,"Prozessmanager*in / Business Analyst*in Die Pädagogische Hochschule Luzern ist ein Kompetenz- und Impulszentrum für die Lehrer*innenbildung, für Pädagogik und Didaktik. Sie umfasst diverse Studiengänge mit rund 2'500 Studierenden in der Ausbildung sowie die Bereiche Forschung & Entwicklung und Weiterbildung & Dienstleistungen. Für das Digitalisierungsvorhaben in Bezug auf die IT-gestützten Prozesse der Schuladministration haben wir nach Vereinbarung folgende Stelle zu besetzen: Prozessmanager*i…",8.300373,5836727771,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNmpFdDEtdWw4UkdlWDRINkF6TmJ2USIsImkiOiI1ODM2NzI3NzcxIn0.zhjaTQIzIhJ0DLzMn-3Pyoui23FEX9knZKWxArgtJZY,Adzuna::API::Response::Company,PH Luzern,unknown,Unknown,Adzuna::API::Response::Category,"Kriens, Luzern-Land","['Schweiz', 'Kanton Luzern', 'Luzern-Land', 'Kriens']",Adzuna::API::Response::Location,,,ch,Switzerland,CHF,Business Analyst,business analyst,4,2026-09-01 09:59:26.183809+00:00,167
Senior Technical Business Analyst - Avaloq (Banking),,Adzuna::API::Response::Job,https://www.adzuna.ch/details/5834044745?utm_medium=api&utm_source=aa0fc1e4,,2026-08-09T01:36:38Z,,0,"Ekkiden is an international consulting group founded in 2019, bringing together an ecosystem of passionate and committed consultants who lead organizational, operational, and technological transformation projects across IT/Digital, Industry/R&D, and Sustainability for large enterprises and SMEs in France, Switzerland, Spain, and Germany . The Role: We are supporting a leading international private banking institution in the search for a Senior Technical Business Analyst with strong Avaloq devel…",,5834044745,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzNDA0NDc0NSIsInMiOiI2akV0MS11bDhSR2VYNEg2QXpOYnZRIn0.peYrSfLcWD0hicDYi5t2au0WdpizFjHzdD_RsvAiUyc,Adzuna::API::Response::Company,Ekkiden,accounting-finance-jobs,Stellen aus Buchhaltung & Finanzwesen,Adzuna::API::Response::Category,"Kanton Genf, Schweiz","['Schweiz', 'Kanton Genf']",Adzuna::API::Response::Location,full_time,,ch,Switzerland,CHF,Business Analyst,business analyst,4,2026-09-01 09:59:26.183809+00:00,168
Senior Technical Business Analyst Cash Operations & Payments,46.015093,Adzuna::API::Response::Job,https://www.adzuna.ch/details/5832791712?utm_medium=api&utm_source=aa0fc1e4,,2026-08-08T03:54:49Z,,0,"Job Description The Cash Operations & Payments team in the Application Management Services (AMS) is responsible to provide application maintenance (bug fixing) and small enhancements services for the functional area and all related topics for our SaaS clients, in close collaboration with the Back-Office department. Your key tasks Closely collaborate with the Team Lead, Business Analysts, and other Software Engineers Write solution designs for new developments and have them reviewed with our tec…",8.907052,5832791712,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMjc5MTcxMiIsInMiOiI2akV0MS11bDhSR2VYNEg2QXpOYnZRIn0.36U2v3D4eZ6r25IAP2m-pkyezfIC1jFL7hRHuhQHWE8,Adzuna::API::Response::Company,Avaloq,it-jobs,IT-Stellen,Adzuna::API::Response::Category,"Bioggio, Lugano","['Schweiz', 'Kanton Tessin', 'Lugano', 'Bioggio']",Adzuna::API::Response::Location,,,ch,Switzerland,CHF,Business Analyst,business analyst,4,2026-09-01 09:59:26.183809+00:00,169
Developer & Business Analyst - Trading Systems,,Adzuna::API::Response::Job,https://www.adzuna.ch/details/5832791687?utm_medium=api&utm_source=aa0fc1e4,,2026-08-08T03:54:48Z,,0,"Job Description We have developed our own Commodity Trading Risk Management (CTRM) system that covers all aspects of our business activities across the globe: from trade entry through middle-office with P&L reporting and price risk management down to invoicing and for whichever commodity we are trading: electricity, renewables, gas, crude oil, refined products, biofuels, or carbon certificates. Vitol is unique in the energy trading world in making our CTRM the core of our business processes tha…",,5832791687,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNmpFdDEtdWw4UkdlWDRINkF6TmJ2USIsImkiOiI1ODMyNzkxNjg3In0.5-UF9aScMGBltaLqaDRhs4ZqvV2xgvLsDNZ8xUaYrvA,Adzuna::API::Response::Company,Vitol,it-jobs,IT-Stellen,Adzuna::API::Response::Category,"Kanton Genf, Schweiz","['Schweiz', 'Kanton Genf']",Adzuna::API::Response::Location,,,ch,Switzerland,CHF,Business Analyst,business analyst,4,2026-09-01 09:59:26.183809+00:00,170
(Junior) Business Analyst - Data & Analytics,47.367143,Adzuna::API::Response::Job,https://www.adzuna.ch/details/5832355656?utm_medium=api&utm_source=aa0fc1e4,,2026-08-07T23:37:23Z,,0,"Job Description We are seeking a proactive and detail-oriented Business Analyst to support the development and continuous improvement of our analytics solutions. As a member of our team, you will act as a key link between business and IT, translating business needs into effective, scalable analytics and reporting solutions, primarily built on Power BI and Pigment. In this role you will: Gather, structure and analyze business requirements for analytics and reporting solutions in close collaborat…",8.782155,5832355656,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNmpFdDEtdWw4UkdlWDRINkF6TmJ2USIsImkiOiI1ODMyMzU1NjU2In0.03d9UIwY0ECNlK_IB7y3le79zDGmp6eZ9f3Cqkl-Lks,Adzuna::API::Response::Company,LGT Capital Partners,unknown,Unknown,Adzuna::API::Response::Category,Pfäffikon,"['Schweiz', 'Kanton Zürich', 'Pfäffikon', 'Pfäffikon']",Adzuna::API::Response::Location,,,ch,Switzerland,CHF,Business Analyst,business analyst,4,2026-09-01 09:59:26.183809+00:00,171
Senior Business Analyst (H/F) - Geneva 100%,46.209103,Adzuna::API::Response::Job,https://www.adzuna.ch/details/5830857008?utm_medium=api&utm_source=aa0fc1e4,,2026-08-06T21:35:55Z,,0,"Notre client, un acteur majeur du secteur public à Genève, recherche un(e) Analyste Métier Senior pour accompagner plusieurs projets stratégiques de transformation digitale. Vous évoluerez dans un environnement stimulant, au sein d'équipes pluridisciplinaires, où vous jouerez un rôle clé dans l'analyse des besoins métier, l'amélioration des processus et la mise en œuvre de solutions à forte valeur ajoutée. Vos missions Recueillir, analyser et formaliser les besoins des utilisateurs et des parti…",6.143308,5830857008,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMDg1NzAwOCIsInMiOiI2akV0MS11bDhSR2VYNEg2QXpOYnZRIn0.FCmHJZ3yuJC1bnTP78kqGTmBxnaRIbHCTs9QHfWoxz8,Adzuna::API::Response::Company,Enova Consulting,it-jobs,IT-Stellen,Adzuna::API::Response::Category,Genf,"['Schweiz', 'Kanton Genf', 'Genf', 'Genf']",Adzuna::API::Response::Location,,,ch,Switzerland,CHF,Business Analyst,business analyst,4,2026-09-01 09:59:26.183809+00:00,172
Senior IT Projektleiter:in / Business Analyst:in,47.093605,Adzuna::API::Response::Job,https://www.adzuna.ch/details/5829693990?utm_medium=api&utm_source=aa0fc1e4,,2026-08-06T01:34:38Z,,0,"Senior IT Projektleiter:in / Business Analyst:in Die Pistor AG ist das führende, unabhängige Handels- und Dienstleistungsunternehmen für Bäckereien-Confiserien, die Gastronomie und für den Gesundheitsmarkt. Modernste Logistik, innovative Ideen, Zuverlässigkeit, nachhaltiges Handeln und jede Menge Herzblut – genau das ist es, womit wir unsere Kunden erfolgreicher machen.",8.271569,5829693990,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyOTY5Mzk5MCIsInMiOiI2akV0MS11bDhSR2VYNEg2QXpOYnZRIn0.dXXD_cvmltgX5Iz09eZkz7K-tYnsCVEu0kook3lReOs,Adzuna::API::Response::Company,Pistor AG,it-jobs,IT-Stellen,Adzuna::API::Response::Category,"Rothenburg, Hochdorf","['Schweiz', 'Kanton Luzern', 'Hochdorf', 'Rothenburg']",Adzuna::API::Response::Location,full_time,,ch,Switzerland,CHF,Business Analyst,business analyst,4,2026-09-01 09:59:26.183809+00:00,173
Senior IT Projektleiter:in / Business Analyst:in,47.093605,Adzuna::API::Response::Job,https://www.adzuna.ch/details/5827748642?utm_medium=api&utm_source=aa0fc1e4,,2026-08-04T15:13:21Z,,0,"Senior IT Projektleiter:in / Business Analyst:in Senior IT Projektleiter:in / Business Analyst:in Die Pistor AG ist das führende, unabhängige Handels- und Dienstleistungsunternehmen für Bäckereien-Confiserien, die Gastronomie und für den Gesundheitsmarkt. Modernste Logistik, innovative Ideen, Zuverlässigkeit, nachhaltiges Handeln und jede Menge Herzblut – genau das ist es, womit wir unsere Kunden erfolgreicher machen. Für unser Projektmanagement-Team suchen wir eine erfahrene Persönlichkeit, di…",8.271569,5827748642,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyNzc0ODY0MiIsInMiOiI2akV0MS11bDhSR2VYNEg2QXpOYnZRIn0.6_zoJJ0Eq5SuiwPrQC-OAPd_OnHjx_YnvFVXMYL78lY,Adzuna::API::Response::Company,Pistor AG,unknown,Unknown,Adzuna::API::Response::Category,"Rothenburg, Hochdorf","['Schweiz', 'Kanton Luzern', 'Hochdorf', 'Rothenburg']",Adzuna::API::Response::Location,,,ch,Switzerland,CHF,Business Analyst,business analyst,4,2026-09-01 09:59:26.183809+00:00,174
Business Analyst Atlassian (h/f/x) 80-100%,,Adzuna::API::Response::Job,https://www.adzuna.ch/details/5826138284?utm_medium=api&utm_source=aa0fc1e4,,2026-08-03T01:27:15Z,,0,"Employeur solide et tourné vers l’avenir, la Vaudoise est l’un des assureurs leaders en Suisse. Fidèle à sa nature coopérative et à ses valeurs, elle encourage la création d’un environnement de travail sain, inclusif et inspirant, idéal pour développer votre talent. Rattaché·e dans la Division des Solutions fonctions corporate, le / la Business Analyst sera dédié·e à l’ensemble des solutions Atlassian, des collaboratrices et collaborateurs de la Vaudoise, et sera un acteur clé entre le Product …",,5826138284,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyNjEzODI4NCIsInMiOiI2akV0MS11bDhSR2VYNEg2QXpOYnZRIn0.PasU5ZNkrPCNJ2Or95WKRM6sSRoYAxQD_eDd2g91pq0,Adzuna::API::Response::Company,Vaudoise RH,unknown,Unknown,Adzuna::API::Response::Category,Schweiz,['Schweiz'],Adzuna::API::Response::Location,full_time,,ch,Switzerland,CHF,Business Analyst,business analyst,4,2026-09-01 09:59:26.183809+00:00,175
Business Analyst Finance 100%Change Management,47.55666,Adzuna::API::Response::Job,https://www.adzuna.ch/details/5823908045?utm_medium=api&utm_source=aa0fc1e4,,2026-08-01T14:14:57Z,,0,"Business Analyst Finance (Accounting, Cost & Fees, Tax) 100%Change Management Wir sind ein bevorzugter Partner für anspruchsvolle Privatkundinnen und -kunden sowie für Unternehmen mit Wachstumspotenzial. Als Tochtergesellschaft der ösischen Finanzgruppe Crédit Mutuel Alliance Fédérale legen wir grossen Wert auf Nähe, Unternehmergeist und langfristige Stabilität. Mit rund 480 Mitarbeitenden an unseren acht Standorten in der Schweiz begleiten wir Sie mit Engagement und Fachkompetenz. Unser Haupts…",7.588575,5823908045,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNmpFdDEtdWw4UkdlWDRINkF6TmJ2USIsImkiOiI1ODIzOTA4MDQ1In0.sx3Lq1-jC2Y-j-MbNoGvuFZBGfprjIYzuBQZjInzC_k,Adzuna::API::Response::Company,Bank CIC  AG,unknown,Unknown,Adzuna::API::Response::Category,"Basel, Basel-Stadt","['Schweiz', 'Kanton Basel-Stadt', 'Basel-Stadt', 'Basel']",Adzuna::API::Response::Location,,,ch,Switzerland,CHF,Business Analyst,business analyst,4,2026-09-01 09:59:26.183809+00:00,176
Business Analyst Output Management,47.413463,Adzuna::API::Response::Job,https://www.adzuna.ch/details/5822997268?utm_medium=api&utm_source=aa0fc1e4,,2026-08-01T02:06:18Z,,0,"Business Analyst Output Management (m/w/d) Für ein etabliertes Unternehmen suchen wir zwei erfahrene Business Analysten im Bereich Output Management. In dieser Rolle übernimmst du eine zentrale Funktion zwischen Fachbereich und Entwicklung und sorgst dafür, dass Anforderungen strukturiert aufgenommen, priorisiert und erfolgreich umgesetzt werden. Dabei arbeitest du in einem agilen Umfeld an der Weiterentwicklung einer modernen Customer-Communication-Management-Plattform und trägst aktiv dazu be…",8.592392,5822997268,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNmpFdDEtdWw4UkdlWDRINkF6TmJ2USIsImkiOiI1ODIyOTk3MjY4In0.c0PpOhOyJ2hLnW8naPsLfWXOvWYpKFdDy5pzYuccJSc,Adzuna::API::Response::Company,RM IT Professional Resources AG,unknown,Unknown,Adzuna::API::Response::Category,"Wallisellen, Bülach","['Schweiz', 'Kanton Zürich', 'Bülach', 'Wallisellen']",Adzuna::API::Response::Location,full_time,,ch,Switzerland,CHF,Business Analyst,business analyst,4,2026-09-01 09:59:26.183809+00:00,177
Business Analyst Output Management (m/w/d) – Plattformmigration,47.413463,Adzuna::API::Response::Job,https://www.adzuna.ch/details/5822996836?utm_medium=api&utm_source=aa0fc1e4,,2026-08-01T02:05:56Z,,0,"Business Analyst Output Management (m/w/d) – Plattformmigration Ihre Aufgaben: Begleiten einer umfangreichen Plattformmigration mit Fokus auf Output Management Analysieren bestehender Geschäftsprozesse sowie Erheben und Dokumentieren fachlicher Anforderungen Erstellen klarer und strukturierter Anforderungsspezifikationen als Grundlage für die technische Umsetzung Zusammenarbeiten mit Fachbereichen, Projektleitung und Entwicklungsteams während des gesamten Migrationsprojekts Sicherstellen, dass …",8.592392,5822996836,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyMjk5NjgzNiIsInMiOiI2akV0MS11bDhSR2VYNEg2QXpOYnZRIn0.-z7l5_7fBKgz-aVf0pKDx5QM96h_gRINp3A1U8G2Tzo,Adzuna::API::Response::Company,RM IT Professional Resources AG,unknown,Unknown,Adzuna::API::Response::Category,"Wallisellen, Bülach","['Schweiz', 'Kanton Zürich', 'Bülach', 'Wallisellen']",Adzuna::API::Response::Location,full_time,,ch,Switzerland,CHF,Business Analyst,business analyst,4,2026-09-01 09:59:26.183809+00:00,178
