job_key,job_id,job_title,primary_role_family,title_role_family,selected_role_family,matched_role_families,matched_search_terms,search_term_count,role_family_count,role_resolution_method,role_review_required,company,company_disclosed,category,country_code,country,currency,location,city,region,location_hierarchy,location_area,latitude,longitude,workplace_type,contract_type,contract_time,published_at,published_date,publication_year,publication_month,publication_year_month,snapshot_date,days_since_publication,salary_min,salary_max,salary_midpoint,has_salary,salary_is_predicted,salary_invalid_nonpositive,job_description,job_url,collected_at_utc,first_seen_at,last_seen_at,times_seen
gb-5855604687,5855604687,Data Analyst,Data Analyst,Data Analyst,Data Analyst,Data Analyst,data analyst,1,1,Title rule,False,Truespeed,True,IT Jobs,gb,United Kingdom,GBP,"Stoney Stratton, Shepton Mallet",Stoney Stratton,South West England,UK | South West England | Somerset | Shepton Mallet | Stoney Stratton,"[""UK"", ""South West England"", ""Somerset"", ""Shepton Mallet"", ""Stoney Stratton""]",51.164963,-2.503787,Hybrid,Permanent,Full-time,2026-08-25 17:34:34+00:00,2026-08-25,2026,8,2026-08,2026-09-03,9,35000.0,40000.0,37500.0,True,False,False,"Are you an experienced Data Analyst who can transform complex information into clear, commercially valuable insights? Join a forward-thinking analytics team where data sits at the heart of decision-making and your work will directly influence customer, operational and financial performance.​ Location: Bath Salary: £35,000 – £40,000 DOE Hours: Full-time, permanent Hybrid working: Two days in our Bath-based office and three days working from home About Truespeed At Truespeed, we’re on a mission t…",https://www.adzuna.co.uk/jobs/land/ad/5855604687?se=YKL4fI2n8RGI5I6_9cGalA&utm_medium=api&utm_source=aa0fc1e4&v=C363B303FBEE8FA68B488311A9DBDB8FA614D595,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
gb-5855594700,5855594700,Supplier Data Analyst,Data Analyst,Data Analyst,Data Analyst,Data Analyst,data analyst,1,1,Title rule,False,Pearson Whiffin Recruitment Ltd,True,IT Jobs,gb,United Kingdom,GBP,"Ashford, Kent",Ashford,South East England,UK | South East England | Kent | Ashford,"[""UK"", ""South East England"", ""Kent"", ""Ashford""]",51.148399,0.875563,Remote,Contract,Not specified,2026-08-25 17:28:41+00:00,2026-08-25,2026,8,2026-08,2026-09-03,9,28787.0,31990.0,30388.5,True,False,False,"Supplier Data Analyst £27,000 – £30,000 per annum Ashford – Remote Temporary Contract (initially circa 6 months, with potential for extension) We’re looking for a detail-driven, Excel-savvy problem solver to join a busy data project on a temporary contract. This is a fantastic opportunity to get involved in a large-scale supplier data clean-up. You’ll play a key role in helping streamline and tidy up thousands of supplier records, making sure data is accurate, consistent, and ready for migratio…",https://www.adzuna.co.uk/jobs/land/ad/5855594700?se=YKL4fI2n8RGI5I6_9cGalA&utm_medium=api&utm_source=aa0fc1e4&v=0D245D3F4777A9AF1A1B0E153AE763727726DA2B,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
gb-5855591572,5855591572,Settlements Data Analyst,Data Analyst,Data Analyst,Data Analyst,Data Analyst,data analyst,1,1,Title rule,False,Belinda Roberts Ltd,True,Accounting & Finance Jobs,gb,United Kingdom,GBP,"Shuttleworth, Ramsbottom",Shuttleworth,North West England,UK | North West England | Greater Manchester | Bury | Ramsbottom | Shuttleworth,"[""UK"", ""North West England"", ""Greater Manchester"", ""Bury"", ""Ramsbottom"", ""Shuttleworth""]",53.648397,-2.31701,Not specified,Not specified,Full-time,2026-08-25 17:25:11+00:00,2026-08-25,2026,8,2026-08,2026-09-03,9,28000.0,30000.0,29000.0,True,False,False,"My client is a fast-growing energy business based in the Bury area. Due to continued growth, we are looking to recruit a Settlements Analyst who will be responsible for ensuring the business is charged correctly for services/products provided. The successful candidate will work in a rewarding environment, ensuring data is validated in a timely fashion. Reporting to the Team Leader and Finance Manager this is a role that requires excellent IT skills including excel, a strong eye for detail and y…",https://www.adzuna.co.uk/jobs/land/ad/5855591572?se=YKL4fI2n8RGI5I6_9cGalA&utm_medium=api&utm_source=aa0fc1e4&v=62F65BC01AD40934DC2F0F1BB06B0F5E4AFF5438,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
gb-5855475597,5855475597,Data Analyst Platformer (entry level),Data Analyst,Data Analyst,Data Analyst,Data Analyst,data analyst,1,1,Title rule,False,Havas,True,Creative & Design Jobs,gb,United Kingdom,GBP,"London, UK",London,London,UK | London,"[""UK"", ""London""]",,,Not specified,Contract,Full-time,2026-08-25 16:30:40+00:00,2026-08-25,2026,8,2026-08,2026-09-03,9,32924.42,32924.42,32924.42,True,True,False,"Agency : Havas Job Description : Y OU MUST ANSWER THE FOLLOWING QUESTIONS IN YOUR APPLICATION, FOR YOUR APPLICATION TO BE ACCEPTED. PLEASE PLACE THE ANSWERS AS THE FIRST PAGE OF YOUR CV, LIKE A COVER LETTER. YOU’LL BE SCORED OUT OF 5 FOR EACH ANSWER, THE HIGHEST AVERAGE SCORING C AN DI DATES WILL BE INVITED TO THE FIRST STAGE OF THE INTERVIEW PROCESS. G ood luck, and do not use AI to generate these answers ( w e’ ll know ) , a nd you’ll sound the same as everyone else who does it . This is abou…",https://www.adzuna.co.uk/jobs/details/5855475597?utm_medium=api&utm_source=aa0fc1e4,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
gb-5855472404,5855472404,"Senior Director Analyst, AI Data Management, Remote EMEA",Data Analyst,,Data Analyst,Data Analyst,data analyst,1,1,Single search family,False,Gartner,True,Consultancy Jobs,gb,United Kingdom,GBP,UK,,,UK,"[""UK""]",,,Remote,Not specified,Full-time,2026-08-25 16:27:21+00:00,2026-08-25,2026,8,2026-08,2026-09-03,9,63899.71,63899.71,63899.71,True,True,False,"Gartner Analysts are industry thought leaders who create must-have research, market predictions and best practices for a broad range of world-leading organizations. A Senior Director serves as a leader within Gartner’s Research and Advisory sector, establishing oneself as a credible voice within their designated market at local, regional and global levels. Utilizing exceptional research and analytical skills, a Senior Director plays a significant role in producing pragmatic and provocative rese…",https://www.adzuna.co.uk/jobs/land/ad/5855472404?se=YKL4fI2n8RGI5I6_9cGalA&utm_medium=api&utm_source=aa0fc1e4&v=46596291DAEF34381F6BD1CDCC33A661EBCBDF46,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
gb-5855381727,5855381727,Remediation Data Analyst | 18-Month Contract | Hybrid London,Data Analyst,Data Analyst,Data Analyst,Data Analyst,data analyst,1,1,Title rule,False,Marks Sattin,True,IT Jobs,gb,United Kingdom,GBP,"London, UK",London,London,UK | London,"[""UK"", ""London""]",,,Hybrid,Contract,Full-time,2026-08-25 13:45:32+00:00,2026-08-25,2026,8,2026-08,2026-09-03,9,67785.88,67785.88,67785.88,True,True,False,"Remediation Data Analyst | 18-Month Contract | Hybrid London We are seeking an experienced Remediation Data Analyst to join a high-profile financial services programme on an 18-month contract basis. This role offers the opportunity to play a key part in a significant remediation initiative, working with large datasets to identify issues, improve data quality, and support business-critical decision making. Key Responsibilities Perform detailed data analysis and validation activities. Support rem…",https://www.adzuna.co.uk/jobs/details/5855381727?utm_medium=api&utm_source=aa0fc1e4,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
gb-5855381462,5855381462,Data Analyst,Data Analyst,Data Analyst,Data Analyst,Data Analyst,data analyst,1,1,Title rule,False,Harnham - Data & Analytics Recruitment,True,IT Jobs,gb,United Kingdom,GBP,"London, UK",London,London,UK | London,"[""UK"", ""London""]",,,Not specified,Contract,Full-time,2026-08-25 13:45:29+00:00,2026-08-25,2026,8,2026-08,2026-09-03,9,350.0,400.0,375.0,True,False,False,"DATA ANALYST (CONTRACT) 6 MONTHS OUTSIDE IR35 £350 TO £400 P/D This is a high-impact contract opportunity for a hands-on Data Analyst to join a fast-moving growth initiative focused on scaling a local marketplace proposition. You will step into an existing work stream, ensuring continuity while bringing structure, pace, and insight to complex and imperfect data. The Company They are a well-established UK digital platform with millions of engaged members, known for delivering meaningful value th…",https://www.adzuna.co.uk/jobs/details/5855381462?utm_medium=api&utm_source=aa0fc1e4,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
gb-5855381386,5855381386,Data Analyst,Data Analyst,Data Analyst,Data Analyst,Data Analyst,data analyst,1,1,Title rule,False,Robert Half,True,IT Jobs,gb,United Kingdom,GBP,"London, UK",London,London,UK | London,"[""UK"", ""London""]",,,Hybrid,Contract,Full-time,2026-08-25 13:45:28+00:00,2026-08-25,2026,8,2026-08,2026-09-03,9,53097.28,53097.28,53097.28,True,True,False,"Robert Half Technology are assisting a specialist growth intelligence firm that sits at the intersection of data, pricing, product strategy, AI and B2B technology to recruit a Data Analyst. London based - Hybrid working Role The Data Analyst will build and deliver high-quality, client-specific analysis Own client data requests and identify ways to maximise value from incomplete or unstructured datasets Deliver ad-hoc analysis, data enhancements, enrichment, scraping, and advanced matching Contr…",https://www.adzuna.co.uk/jobs/details/5855381386?utm_medium=api&utm_source=aa0fc1e4,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
gb-5855381406,5855381406,Senior Data Analyst,Data Analyst,Data Analyst,Data Analyst,Data Analyst,data analyst,1,1,Title rule,False,FDM Group,True,IT Jobs,gb,United Kingdom,GBP,"London, UK",London,London,UK | London,"[""UK"", ""London""]",,,Not specified,Not specified,Full-time,2026-08-25 13:45:28+00:00,2026-08-25,2026,8,2026-08,2026-09-03,9,48548.36,48548.36,48548.36,True,True,False,"Have you had a career break of 12 months? Do you have 5 years of commercial experience, including hands-on experience in Data, Analytics, or related technology roles? Are you ready to re-join the workforce with structured training, support and career coaching included? Then you’ll want to hear about the UK’s leading Returners Programme and the opportunities to join our Data & Analytics Practice . Our Returners Programme is specifically designed to support professionals returning to work after a…",https://www.adzuna.co.uk/jobs/details/5855381406?utm_medium=api&utm_source=aa0fc1e4,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
gb-5855381335,5855381335,Data Analyst,Data Analyst,Data Analyst,Data Analyst,Data Analyst,data analyst,1,1,Title rule,False,Reed,True,IT Jobs,gb,United Kingdom,GBP,"Birmingham, West Midlands",Birmingham,West Midlands,UK | West Midlands | Birmingham,"[""UK"", ""West Midlands"", ""Birmingham""]",52.483002,-1.89359,Hybrid,Contract,Full-time,2026-08-25 13:45:27+00:00,2026-08-25,2026,8,2026-08,2026-09-03,9,18.0,23.0,20.5,True,False,False,"Data Analyst 10-Month Contract Solihull | Hybrid Working £18/hour PAYE // £23/hour Umbrella REED Technology are recruiting for an experienced Data Analyst to join a well-established organisation on a 10-month contract basis. This role offers the opportunity to work within a business intelligence and reporting function, supporting stakeholders across the organisation through the delivery of high-quality data analysis, management information, and performance reporting. As a Data Analyst, you will…",https://www.adzuna.co.uk/jobs/details/5855381335?utm_medium=api&utm_source=aa0fc1e4,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
gb-5855381093,5855381093,IT Finance Data Analyst,Data Analyst,Data Analyst,Data Analyst,Data Analyst,data analyst,1,1,Title rule,False,Pontoon,True,IT Jobs,gb,United Kingdom,GBP,"Warwickshire, West Midlands",Warwickshire,West Midlands,UK | West Midlands | Warwickshire,"[""UK"", ""West Midlands"", ""Warwickshire""]",52.304095,-1.552465,Remote,Not specified,Full-time,2026-08-25 13:45:23+00:00,2026-08-25,2026,8,2026-08,2026-09-03,9,450.0,450.0,450.0,True,False,False,IT Finance Data Analyst Utilities Remote working (MUST BE UK BASED) Until end of year £450 per day In short: We require a strong Data Analyst with financial experience to join a Technology Business Management team ensuring accurate costings for their infrastructure operations spend. You will be modelling (Excel) the cost of operations into Apptio. Essential: We want someone who has worked on IT Finance data so you will have crucial knowledge around finance. Role Overview This role sits within t…,https://www.adzuna.co.uk/jobs/details/5855381093?utm_medium=api&utm_source=aa0fc1e4,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
gb-5855380972,5855380972,Data Analyst,Data Analyst,Data Analyst,Data Analyst,Data Analyst,data analyst,1,1,Title rule,False,Consula Group LTD,True,IT Jobs,gb,United Kingdom,GBP,"Manchester, Greater Manchester",Manchester,North West England,UK | North West England | Greater Manchester | Manchester,"[""UK"", ""North West England"", ""Greater Manchester"", ""Manchester""]",,,Remote,Not specified,Full-time,2026-08-25 13:45:22+00:00,2026-08-25,2026,8,2026-08,2026-09-03,9,65000.0,90000.0,77500.0,True,False,False,"We are recruiting on behalf of a forward-thinking and data-driven organisation that is looking for an exceptional Data Analyst to join their growing team. This is a fully remote role, offering the flexibility to work from anywhere in the UK while being part of a high-performing team that puts data at the centre of every business decision. This is a senior-level opportunity for a talented analyst who is confident working with complex datasets, communicating insights to senior stakeholders, and d…",https://www.adzuna.co.uk/jobs/details/5855380972?utm_medium=api&utm_source=aa0fc1e4,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
gb-5855380778,5855380778,Data Analyst,Data Analyst,Data Analyst,Data Analyst,Data Analyst,data analyst,1,1,Title rule,False,Harnham - Data & Analytics Recruitment,True,IT Jobs,gb,United Kingdom,GBP,"London, UK",London,London,UK | London,"[""UK"", ""London""]",,,Not specified,Contract,Full-time,2026-08-25 13:45:19+00:00,2026-08-25,2026,8,2026-08,2026-09-03,9,45000.0,55000.0,50000.0,True,False,False,"Data Analyst - 6 month FTC London or Oxford Up to £55,000 Pro Rata This is an opportunity for a Data Analyst to join a high-profile regulatory programme within a growing financial services organisation. You'll play a critical role in delivering accurate, auditable data outputs that support regulatory requirements, customer outcomes, and business decision-making. The role offers significant exposure to senior stakeholders and the chance to contribute to business-critical initiatives within a reg…",https://www.adzuna.co.uk/jobs/details/5855380778?utm_medium=api&utm_source=aa0fc1e4,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
gb-5855380476,5855380476,Data Analyst,Data Analyst,Data Analyst,Data Analyst,Data Analyst,data analyst,1,1,Title rule,False,Harnham - Data & Analytics Recruitment,True,IT Jobs,gb,United Kingdom,GBP,"London, UK",London,London,UK | London,"[""UK"", ""London""]",,,Not specified,Contract,Full-time,2026-08-25 13:45:15+00:00,2026-08-25,2026,8,2026-08,2026-09-03,9,350.0,400.0,375.0,True,False,False,"Data Analyst Contract: 6 months Location: once per week in London Rate: £350-400pd Outside IR35 This is a hands-on analytical role sitting closely with Product, Commercial and Partnership teams . You'll use product and behavioural data to understand how users engage with the proposition, design and analyse experiments, identify opportunities for improvement and turn findings into clear commercial recommendations. Alongside product analytics, you'll help improve the quality and usability of part…",https://www.adzuna.co.uk/jobs/details/5855380476?utm_medium=api&utm_source=aa0fc1e4,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
